ep_rets,avg_losses
175.67674255371094,1076.849218630198
-9805.261099338531,1076.7452847581396
180.30278491973877,1075.2006708311628
180.46279907226562,1073.6603665793325
-9792.752089500427,1073.5596779444274
185.35820198059082,1072.025530899464
-9809.822473526001,1071.9298584762296
181.08097887039185,1070.4029519293158
-9783.315836906433,1070.3060919866102
177.72518157958984,1068.7863459678547
191.09684991836548,1067.2690368060362
177.17647075653076,1065.7579946265193
173.78750324249268,1064.2518560103601
171.19321060180664,1062.7501884400926
-9777.502798557281,1062.6648207215542
-9777.541977882385,1062.5812187919723
-19787.727388381958,1063.9114821224848
185.35820198059082,1062.4167930595777
183.0797963142395,1060.926587937819
190.3418321609497,1059.4395764581066
177.31331253051758,1057.9584821018846
-19792.886657714844,1059.2865522262603
199.039879322052,1057.8080959966178
180.30278491973877,1056.3351383629781
175.67674255371094,1054.8669225577053
-29768.170602798462,1057.5850322715717
-9777.502798557281,1057.5080591186788
190.3418321609497,1056.0422620034667
180.46279907226562,1054.5818115910708
174.9149980545044,1053.1263731851682
183.0797963142395,1051.6736854142548
-9777.541977882385,1051.6067193773804
177.72518157958984,1050.1608616743088
173.78750324249268,1048.7196582041506
191.09684991836548,1047.2799228622284
185.35820198059082,1045.844948494069
177.17647075653076,1044.414989357575
-9792.752089500427,1044.3585815885729
178.19187307357788,1042.9351250426535
171.19321060180664,1041.5157808833314
189.73089408874512,1040.0979003207601
181.08097887039185,1038.6849331838725
-19787.727388381958,1040.00025774834
175.67674255371094,1038.5920353485703
180.30278491973877,1037.1870130176858
191.09684991836548,1035.7843089010607
177.31331253051758,1034.3872009732086
173.78750324249268,1032.9945111816744
-9777.541977882385,1032.9539350883956
185.35820198059082,1031.5652695741114
-9777.502798557281,1031.5254559851887
-19792.886657714844,1032.8350463178376
190.3418321609497,1031.4514307408688
180.46279907226562,1030.0727591389173
183.0797963142395,1028.6974800014677
-9792.752089500427,1028.663252599401
177.17647075653076,1027.294298236383
177.72518157958984,1025.9289195512526
178.19187307357788,1024.5672342220194
173.78750324249268,1023.2097474594362
-9777.541977882385,1023.182510974992
175.67674255371094,1021.8301054440842
199.039879322052,1020.4792702464522
-19787.727388381958,1021.781817625333
171.19321060180664,1020.4371396451679
190.3418321609497,1019.0935324529762
178.19187307357788,1017.7551504802549
174.9149980545044,1016.420732379188
185.35820198059082,1015.0883458431423
181.08097887039185,1013.7599548725244
180.30278491973877,1012.4352055946551
-19792.886657714844,1013.7352006704109
177.31331253051758,1012.4142372203015
191.09684991836548,1011.0949804493646
-9777.541977882385,1011.0837355048222
180.46279907226562,1009.7709431826853
173.78750324249268,1008.4625961603781
178.19187307357788,1007.1570701056187
-9809.822473526001,1007.1537466872028
175.67674255371094,1005.8535206027849
-19787.727388381958,1007.1460854990563
183.0797963142395,1005.8482318361129
177.17647075653076,1004.5544790883403
177.72518157958984,1003.2639873325967
178.19187307357788,1001.9768605828714
174.9149980545044,1000.6934788469824
192.52279567718506,999.4123496498762
185.35820198059082,998.1341027915008
199.039879322052,996.8583193918386
173.78750324249268,995.588151796441
190.3418321609497,994.3190311896325
171.19321060180664,993.0555311933429
178.19187307357788,991.7944808700939
-19792.886657714844,993.084029642259
-9777.541977882385,993.0954962933909
177.31331253051758,991.8391344524406
181.08097887039185,990.5854951165803
-19787.727388381958,991.8693251099627
180.30278491973877,990.6189572611419
191.09684991836548,989.3703608989142
185.35820198059082,988.1256428399124
174.9149980545044,986.8854609125578
-19782.40263414383,988.1650843834196
180.46279907226562,986.9270798048487
-9777.541977882385,986.945911214247
199.039879322052,985.7111180821539
-19787.727388381958,986.986449542554
-9809.822473526001,987.0081426573847
175.67674255371094,985.7799399902473
183.0797963142395,984.5538518453806
192.52279567718506,983.3298874508516
174.9149980545044,982.1110161012349
177.72518157958984,980.8947015234655
-9814.530693531036,980.9243441277993
185.35820198059082,979.7115826709281
180.30278491973877,978.5024518475027
